epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.29191,1.5828,2.77518,1.0418,0.00581,0.5452,0.0111,0.00665,1.53615,3.80489,1.02086,0.000653333,0.000653333,0.000653333
2,8.23915,1.57678,1.6904,1.05289,0.82976,0.1822,0.41606,0.21114,1.52278,2.7537,1.03412,0.00131477,0.00131477,0.00131477
